South Korea, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 21/01/2025
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1993     32           .           .           .           .           .           .
1993     33           .           .           .           .           .           .
1993     34           .           .           .           .           .           .
1993     35           .           .           .           .           .           .
1993     36           .           .           .           .           .           .
1993     37           .           .           .           .           .           .
1993     38           .           .           .           .           .           .
1993     39           .           .           .           .           .           .
1993     40           .           .           .           .           .           .
1993     41           .           .           .           .           .           .
1993     42           .           .           .           .           .           .
1993     43           .           .           .           .           .           .
1993     44           .           .           .           .           .           .
1993     45           .           .           .           .           .           .
1993     46           .           .           .           .           .           .
1993     47           .           .           .           .           .           .
1993     48           .           .           .           .           .           .
1993     49           .           .           .           .           .           .
1993     50           .           .           .           .           .           .
1993     51           .           .           .           .           .           .
1993     52           .           .           .           .           .           .
1993     53           .           .           .           .           .           .
1993     54           .           .           .           .           .           .
1993     55+          .           .           .           .           .           .
1994     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1994     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1994     14     0.00010     0.00010     0.00000     0.00000     0.00000     0.00000
1994     15     0.00025     0.00025     0.00000     0.00000     0.00000     0.00000
1994     16     0.00054     0.00053     0.00002     0.00000     0.00000     0.00000
1994     17     0.00107     0.00103     0.00004     0.00000     0.00000     0.00000
1994     18     0.00201     0.00186     0.00015     0.00001     0.00000     0.00000
1994     19     0.00432     0.00398     0.00032     0.00002     0.00000     0.00000
1994     20     0.00626     0.00545     0.00074     0.00006     0.00000     0.00000
1994     21     0.00797     0.00630     0.00156     0.00010     0.00001     0.00000
1994     22     0.00958     0.00705     0.00229     0.00022     0.00002     0.00000
1994     23     0.01094     0.00770     0.00290     0.00033     0.00001     0.00001
1994     24     0.01253     0.00881     0.00326     0.00043     0.00003     0.00000
1994     25     0.01484     0.01024     0.00396     0.00059     0.00005     0.00001
1994     26     0.01755     0.01202     0.00467     0.00077     0.00008     0.00001
1994     27     0.02270     0.01588     0.00571     0.00096     0.00013     0.00002
1994     28     0.02930     0.02124     0.00671     0.00112     0.00019     0.00004
1994     29           .           .           .           .           .           .
1994     30           .           .           .           .           .           .
1994     31           .           .           .           .           .           .
1994     32           .           .           .           .           .           .
1994     33           .           .           .           .           .           .
1994     34           .           .           .           .           .           .
1994     35           .           .           .           .           .           .
1994     36           .           .           .           .           .           .
1994     37           .           .           .           .           .           .
1994     38           .           .           .           .           .           .
1994     39           .           .           .           .           .           .
1994     40           .           .           .           .           .           .
1994     41           .           .           .           .           .           .
1994     42           .           .           .           .           .           .
1994     43           .           .           .           .           .           .
1994     44           .           .           .           .           .           .
1994     45           .           .           .           .           .           .
1994     46           .           .           .           .           .           .
1994     47           .           .           .           .           .           .
1994     48           .           .           .           .           .           .
1994     49           .           .           .           .           .           .
1994     50           .           .           .           .           .           .
1994     51           .           .           .           .           .           .
1994     52           .           .           .           .           .           .
1994     53           .           .           .           .           .           .
1994     54           .           .           .           .           .           .
1994     55+          .           .           .           .           .           .
1995     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1995     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1995     14     0.00009     0.00009     0.00000     0.00000     0.00000     0.00000
1995     15     0.00023     0.00023     0.00000     0.00000     0.00000     0.00000
1995     16     0.00053     0.00052     0.00001     0.00000     0.00000     0.00000
1995     17     0.00111     0.00107     0.00004     0.00000     0.00000     0.00000
1995     18     0.00192     0.00179     0.00013     0.00000     0.00000     0.00000
1995     19     0.00401     0.00368     0.00031     0.00002     0.00000     0.00000
1995     20     0.00574     0.00497     0.00071     0.00005     0.00000     0.00000
1995     21     0.00694     0.00547     0.00137     0.00009     0.00000     0.00000
1995     22     0.00824     0.00605     0.00196     0.00021     0.00001     0.00000
1995     23     0.00927     0.00652     0.00243     0.00030     0.00002     0.00000
1995     24     0.01081     0.00763     0.00276     0.00038     0.00004     0.00000
1995     25     0.01257     0.00861     0.00337     0.00052     0.00007     0.00001
1995     26     0.01507     0.01029     0.00400     0.00068     0.00008     0.00002
1995     27     0.02014     0.01439     0.00485     0.00075     0.00012     0.00004
1995     28           .           .           .           .           .           .
1995     29           .           .           .           .           .           .
1995     30           .           .           .           .           .           .
1995     31           .           .           .           .           .           .
1995     32           .           .           .           .           .           .
1995     33           .           .           .           .           .           .
1995     34           .           .           .           .           .           .
1995     35           .           .           .           .           .           .
1995     36           .           .           .           .           .           .
1995     37           .           .           .           .           .           .
1995     38           .           .           .           .           .           .
1995     39           .           .           .           .           .           .
1995     40           .           .           .           .           .           .
1995     41           .           .           .           .           .           .
1995     42           .           .           .           .           .           .
1995     43           .           .           .           .           .           .
1995     44           .           .           .           .           .           .
1995     45           .           .           .           .           .           .
1995     46           .           .           .           .           .           .
1995     47           .           .           .           .           .           .
1995     48           .           .           .           .           .           .
1995     49           .           .           .           .           .           .
1995     50           .           .           .           .           .           .
1995     51           .           .           .           .           .           .
1995     52           .           .           .           .           .           .
1995     53           .           .           .           .           .           .
1995     54           .           .           .           .           .           .
1995     55+          .           .           .           .           .           .
1996     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1996     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1996     14     0.00007     0.00007     0.00000     0.00000     0.00000     0.00000
1996     15     0.00021     0.00020     0.00000     0.00000     0.00000     0.00000
1996     16     0.00060     0.00059     0.00001     0.00000     0.00000     0.00000
1996     17     0.00106     0.00101     0.00006     0.00000     0.00000     0.00000
1996     18     0.00162     0.00150     0.00012     0.00000     0.00000     0.00000
1996     19     0.00345     0.00316     0.00028     0.00002     0.00000     0.00000
1996     20     0.00505     0.00435     0.00064     0.00005     0.00001     0.00000
1996     21     0.00582     0.00461     0.00112     0.00008     0.00000     0.00000
1996     22     0.00700     0.00518     0.00162     0.00019     0.00001     0.00000
1996     23     0.00776     0.00554     0.00194     0.00026     0.00002     0.00000
1996     24     0.00884     0.00615     0.00233     0.00031     0.00004     0.00000
1996     25     0.01050     0.00710     0.00283     0.00047     0.00007     0.00002
1996     26     0.01327     0.00937     0.00324     0.00055     0.00008     0.00003
1996     27           .           .           .           .           .           .
1996     28           .           .           .           .           .           .
1996     29           .           .           .           .           .           .
1996     30           .           .           .           .           .           .
1996     31           .           .           .           .           .           .
1996     32           .           .           .           .           .           .
1996     33           .           .           .           .           .           .
1996     34           .           .           .           .           .           .
1996     35           .           .           .           .           .           .
1996     36           .           .           .           .           .           .
1996     37           .           .           .           .           .           .
1996     38           .           .           .           .           .           .
1996     39           .           .           .           .           .           .
1996     40           .           .           .           .           .           .
1996     41           .           .           .           .           .           .
1996     42           .           .           .           .           .           .
1996     43           .           .           .           .           .           .
1996     44           .           .           .           .           .           .
1996     45           .           .           .           .           .           .
1996     46           .           .           .           .           .           .
1996     47           .           .           .           .           .           .
1996     48           .           .           .           .           .           .
1996     49           .           .           .           .           .           .
1996     50           .           .           .           .           .           .
1996     51           .           .           .           .           .           .
1996     52           .           .           .           .           .           .
1996     53           .           .           .           .           .           .
1996     54           .           .           .           .           .           .
1996     55+          .           .           .           .           .           .
1997     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1997     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1997     14     0.00007     0.00007     0.00000     0.00000     0.00000     0.00000
1997     15     0.00024     0.00023     0.00001     0.00000     0.00000     0.00000
1997     16     0.00062     0.00061     0.00001     0.00000     0.00000     0.00000
1997     17     0.00096     0.00092     0.00004     0.00000     0.00000     0.00000
1997     18     0.00145     0.00132     0.00012     0.00001     0.00000     0.00000
1997     19     0.00288     0.00262     0.00023     0.00003     0.00000     0.00000
1997     20     0.00435     0.00378     0.00052     0.00005     0.00000     0.00000
1997     21     0.00513     0.00421     0.00087     0.00005     0.00000     0.00000
1997     22     0.00596     0.00453     0.00127     0.00016     0.00001     0.00000
1997     23     0.00659     0.00457     0.00176     0.00024     0.00003     0.00000
1997     24     0.00740     0.00492     0.00210     0.00033     0.00005     0.00000
1997     25     0.00920     0.00637     0.00233     0.00044     0.00005     0.00001
1997     26           .           .           .           .           .           .
1997     27           .           .           .           .           .           .
1997     28           .           .           .           .           .           .
1997     29           .           .           .           .           .           .
1997     30           .           .           .           .           .           .
1997     31           .           .           .           .           .           .
1997     32           .           .           .           .           .           .
1997     33           .           .           .           .           .           .
1997     34           .           .           .           .           .           .
1997     35           .           .           .           .           .           .
1997     36           .           .           .           .           .           .
1997     37           .           .           .           .           .           .
1997     38           .           .           .           .           .           .
1997     39           .           .           .           .           .           .
1997     40           .           .           .           .           .           .
1997     41           .           .           .           .           .           .
1997     42           .           .           .           .           .           .
1997     43           .           .           .           .           .           .
1997     44           .           .           .           .           .           .
1997     45           .           .           .           .           .           .
1997     46           .           .           .           .           .           .
1997     47           .           .           .           .           .           .
1997     48           .           .           .           .           .           .
1997     49           .           .           .           .           .           .
1997     50           .           .           .           .           .           .
1997     51           .           .           .           .           .           .
1997     52           .           .           .           .           .           .
1997     53           .           .           .           .           .           .
1997     54           .           .           .           .           .           .
1997     55+          .           .           .           .           .           .
1998     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1998     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1998     14     0.00007     0.00007     0.00000     0.00000     0.00000     0.00000
1998     15     0.00019     0.00019     0.00000     0.00000     0.00000     0.00000
1998     16     0.00051     0.00050     0.00002     0.00000     0.00000     0.00000
1998     17     0.00089     0.00085     0.00003     0.00000     0.00000     0.00000
1998     18     0.00126     0.00117     0.00009     0.00000     0.00000     0.00000
1998     19     0.00258     0.00236     0.00021     0.00001     0.00000     0.00000
1998     20     0.00387     0.00339     0.00046     0.00002     0.00000     0.00000
1998     21     0.00464     0.00383     0.00073     0.00006     0.00001     0.00000
1998     22     0.00501     0.00370     0.00116     0.00013     0.00001     0.00000
1998     23     0.00560     0.00377     0.00159     0.00021     0.00003     0.00000
1998     24     0.00660     0.00457     0.00167     0.00032     0.00004     0.00001
1998     25           .           .           .           .           .           .
1998     26           .           .           .           .           .           .
1998     27           .           .           .           .           .           .
1998     28           .           .           .           .           .           .
1998     29           .           .           .           .           .           .
1998     30           .           .           .           .           .           .
1998     31           .           .           .           .           .           .
1998     32           .           .           .           .           .           .
1998     33           .           .           .           .           .           .
1998     34           .           .           .           .           .           .
1998     35           .           .           .           .           .           .
1998     36           .           .           .           .           .           .
1998     37           .           .           .           .           .           .
1998     38           .           .           .           .           .           .
1998     39           .           .           .           .           .           .
1998     40           .           .           .           .           .           .
1998     41           .           .           .           .           .           .
1998     42           .           .           .           .           .           .
1998     43           .           .           .           .           .           .
1998     44           .           .           .           .           .           .
1998     45           .           .           .           .           .           .
1998     46           .           .           .           .           .           .
1998     47           .           .           .           .           .           .
1998     48           .           .           .           .           .           .
1998     49           .           .           .           .           .           .
1998     50           .           .           .           .           .           .
1998     51           .           .           .           .           .           .
1998     52           .           .           .           .           .           .
1998     53           .           .           .           .           .           .
1998     54           .           .           .           .           .           .
1998     55+          .           .           .           .           .           .
1999     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1999     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
1999     14     0.00006     0.00006     0.00000     0.00000     0.00000     0.00000
1999     15     0.00017     0.00017     0.00000     0.00000     0.00000     0.00000
1999     16     0.00042     0.00041     0.00001     0.00000     0.00000     0.00000
1999     17     0.00076     0.00073     0.00003     0.00000     0.00000     0.00000
1999     18     0.00100     0.00090     0.00009     0.00001     0.00000     0.00000
1999     19     0.00232     0.00215     0.00016     0.00001     0.00000     0.00000
1999     20     0.00341     0.00302     0.00037     0.00002     0.00000     0.00000
1999     21     0.00397     0.00318     0.00071     0.00007     0.00001     0.00000
1999     22     0.00403     0.00284     0.00109     0.00010     0.00001     0.00000
1999     23     0.00481     0.00332     0.00131     0.00015     0.00002     0.00001
1999     24           .           .           .           .           .           .
1999     25           .           .           .           .           .           .
1999     26           .           .           .           .           .           .
1999     27           .           .           .           .           .           .
1999     28           .           .           .           .           .           .
1999     29           .           .           .           .           .           .
1999     30           .           .           .           .           .           .
1999     31           .           .           .           .           .           .
1999     32           .           .           .           .           .           .
1999     33           .           .           .           .           .           .
1999     34           .           .           .           .           .           .
1999     35           .           .           .           .           .           .
1999     36           .           .           .           .           .           .
1999     37           .           .           .           .           .           .
1999     38           .           .           .           .           .           .
1999     39           .           .           .           .           .           .
1999     40           .           .           .           .           .           .
1999     41           .           .           .           .           .           .
1999     42           .           .           .           .           .           .
1999     43           .           .           .           .           .           .
1999     44           .           .           .           .           .           .
1999     45           .           .           .           .           .           .
1999     46           .           .           .           .           .           .
1999     47           .           .           .           .           .           .
1999     48           .           .           .           .           .           .
1999     49           .           .           .           .           .           .
1999     50           .           .           .           .           .           .
1999     51           .           .           .           .           .           .
1999     52           .           .           .           .           .           .
1999     53           .           .           .           .           .           .
1999     54           .           .           .           .           .           .
1999     55+          .           .           .           .           .           .
2000     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2000     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2000     14     0.00006     0.00006     0.00000     0.00000     0.00000     0.00000
2000     15     0.00017     0.00017     0.00000     0.00000     0.00000     0.00000
2000     16     0.00041     0.00040     0.00002     0.00000     0.00000     0.00000
2000     17     0.00063     0.00060     0.00003     0.00000     0.00000     0.00000
2000     18     0.00088     0.00081     0.00008     0.00000     0.00000     0.00000
2000     19     0.00216     0.00203     0.00012     0.00001     0.00000     0.00000
2000     20     0.00301     0.00261     0.00036     0.00003     0.00001     0.00000
2000     21     0.00313     0.00236     0.00069     0.00007     0.00001     0.00000
2000     22     0.00358     0.00255     0.00092     0.00010     0.00001     0.00000
2000     23           .           .           .           .           .           .
2000     24           .           .           .           .           .           .
2000     25           .           .           .           .           .           .
2000     26           .           .           .           .           .           .
2000     27           .           .           .           .           .           .
2000     28           .           .           .           .           .           .
2000     29           .           .           .           .           .           .
2000     30           .           .           .           .           .           .
2000     31           .           .           .           .           .           .
2000     32           .           .           .           .           .           .
2000     33           .           .           .           .           .           .
2000     34           .           .           .           .           .           .
2000     35           .           .           .           .           .           .
2000     36           .           .           .           .           .           .
2000     37           .           .           .           .           .           .
2000     38           .           .           .           .           .           .
2000     39           .           .           .           .           .           .
2000     40           .           .           .           .           .           .
2000     41           .           .           .           .           .           .
2000     42           .           .           .           .           .           .
2000     43           .           .           .           .           .           .
2000     44           .           .           .           .           .           .
2000     45           .           .           .           .           .           .
2000     46           .           .           .           .           .           .
2000     47           .           .           .           .           .           .
2000     48           .           .           .           .           .           .
2000     49           .           .           .           .           .           .
2000     50           .           .           .           .           .           .
2000     51           .           .           .           .           .           .
2000     52           .           .           .           .           .           .
2000     53           .           .           .           .           .           .
2000     54           .           .           .           .           .           .
2000     55+          .           .           .           .           .           .
2001     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2001     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2001     14     0.00005     0.00005     0.00000     0.00000     0.00000     0.00000
2001     15     0.00016     0.00016     0.00000     0.00000     0.00000     0.00000
2001     16     0.00036     0.00035     0.00001     0.00000     0.00000     0.00000
2001     17     0.00051     0.00048     0.00002     0.00000     0.00000     0.00000
2001     18     0.00074     0.00069     0.00005     0.00000     0.00000     0.00000
2001     19     0.00160     0.00148     0.00012     0.00001     0.00000     0.00000
2001     20     0.00213     0.00181     0.00029     0.00003     0.00000     0.00000
2001     21     0.00264     0.00206     0.00051     0.00006     0.00001     0.00000
2001     22           .           .           .           .           .           .
2001     23           .           .           .           .           .           .
2001     24           .           .           .           .           .           .
2001     25           .           .           .           .           .           .
2001     26           .           .           .           .           .           .
2001     27           .           .           .           .           .           .
2001     28           .           .           .           .           .           .
2001     29           .           .           .           .           .           .
2001     30           .           .           .           .           .           .
2001     31           .           .           .           .           .           .
2001     32           .           .           .           .           .           .
2001     33           .           .           .           .           .           .
2001     34           .           .           .           .           .           .
2001     35           .           .           .           .           .           .
2001     36           .           .           .           .           .           .
2001     37           .           .           .           .           .           .
2001     38           .           .           .           .           .           .
2001     39           .           .           .           .           .           .
2001     40           .           .           .           .           .           .
2001     41           .           .           .           .           .           .
2001     42           .           .           .           .           .           .
2001     43           .           .           .           .           .           .
2001     44           .           .           .           .           .           .
2001     45           .           .           .           .           .           .
2001     46           .           .           .           .           .           .
2001     47           .           .           .           .           .           .
2001     48           .           .           .           .           .           .
2001     49           .           .           .           .           .           .
2001     50           .           .           .           .           .           .
2001     51           .           .           .           .           .           .
2001     52           .           .           .           .           .           .
2001     53           .           .           .           .           .           .
2001     54           .           .           .           .           .           .
2001     55+          .           .           .           .           .           .
2002     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2002     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2002     14     0.00004     0.00004     0.00000     0.00000     0.00000     0.00000
2002     15     0.00013     0.00013     0.00000     0.00000     0.00000     0.00000
2002     16     0.00027     0.00027     0.00000     0.00000     0.00000     0.00000
2002     17     0.00041     0.00039     0.00002     0.00000     0.00000     0.00000
2002     18     0.00050     0.00046     0.00005     0.00000     0.00000     0.00000
2002     19     0.00103     0.00092     0.00009     0.00002     0.00000     0.00000
2002     20     0.00152     0.00129     0.00021     0.00003     0.00000     0.00000
2002     21           .           .           .           .           .           .
2002     22           .           .           .           .           .           .
2002     23           .           .           .           .           .           .
2002     24           .           .           .           .           .           .
2002     25           .           .           .           .           .           .
2002     26           .           .           .           .           .           .
2002     27           .           .           .           .           .           .
2002     28           .           .           .           .           .           .
2002     29           .           .           .           .           .           .
2002     30           .           .           .           .           .           .
2002     31           .           .           .           .           .           .
2002     32           .           .           .           .           .           .
2002     33           .           .           .           .           .           .
2002     34           .           .           .           .           .           .
2002     35           .           .           .           .           .           .
2002     36           .           .           .           .           .           .
2002     37           .           .           .           .           .           .
2002     38           .           .           .           .           .           .
2002     39           .           .           .           .           .           .
2002     40           .           .           .           .           .           .
2002     41           .           .           .           .           .           .
2002     42           .           .           .           .           .           .
2002     43           .           .           .           .           .           .
2002     44           .           .           .           .           .           .
2002     45           .           .           .           .           .           .
2002     46           .           .           .           .           .           .
2002     47           .           .           .           .           .           .
2002     48           .           .           .           .           .           .
2002     49           .           .           .           .           .           .
2002     50           .           .           .           .           .           .
2002     51           .           .           .           .           .           .
2002     52           .           .           .           .           .           .
2002     53           .           .           .           .           .           .
2002     54           .           .           .           .           .           .
2002     55+          .           .           .           .           .           .
2003     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2003     13     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2003     14     0.00003     0.00003     0.00000     0.00000     0.00000     0.00000
2003     15     0.00011     0.00011     0.00000     0.00000     0.00000     0.00000
2003     16     0.00020     0.00019     0.00001     0.00000     0.00000     0.00000
2003     17     0.00030     0.00028     0.00002     0.00000     0.00000     0.00000
2003     18     0.00038     0.00034     0.00003     0.00000     0.00000     0.00000
2003     19     0.00092     0.00084     0.00007     0.00000     0.00000     0.00000
2003     20           .           .           .           .           .           .
2003     21           .           .           .           .           .           .
2003     22           .           .           .           .           .           .
2003     23           .           .           .           .           .           .
2003     24           .           .           .           .           .           .
2003     25           .           .           .           .           .           .
2003     26           .           .           .           .           .           .
2003     27           .           .           .           .           .           .
2003     28           .           .           .           .           .           .
2003     29           .           .           .           .           .           .
2003     30           .           .           .           .           .           .
2003     31           .           .           .           .           .           .
2003     32           .           .           .           .           .           .
2003     33           .           .           .           .           .           .
2003     34           .           .           .           .           .           .
2003     35           .           .           .           .           .           .
2003     36           .           .           .           .           .           .
2003     37           .           .           .           .           .           .
2003     38           .           .           .           .           .           .
2003     39           .           .           .           .           .           .
2003     40           .           .           .           .           .           .
2003     41           .           .           .           .           .           .
2003     42           .           .           .           .           .           .
2003     43           .           .           .           .           .           .
2003     44           .           .           .           .           .           .
2003     45           .           .           .           .           .           .
2003     46           .           .           .           .           .           .
2003     47           .           .           .           .           .           .
2003     48           .           .           .           .           .           .
2003     49           .           .           .           .           .           .
2003     50           .           .           .           .           .           .
2003     51           .           .           .           .           .           .
2003     52           .           .           .           .           .           .
2003     53           .           .           .           .           .           .
2003     54           .           .           .           .           .           .
2003     55+          .           .           .           .           .           .
2004     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2004     13     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2004     14     0.00004     0.00004     0.00000     0.00000     0.00000     0.00000
2004     15     0.00008     0.00008     0.00000     0.00000     0.00000     0.00000
2004     16     0.00015     0.00013     0.00001     0.00000     0.00000     0.00000
2004     17     0.00028     0.00027     0.00002     0.00000     0.00000     0.00000
2004     18     0.00039     0.00036     0.00002     0.00000     0.00000     0.00000
2004     19           .           .           .           .           .           .
2004     20           .           .           .           .           .           .
2004     21           .           .           .           .           .           .
2004     22           .           .           .           .           .           .
2004     23           .           .           .           .           .           .
2004     24           .           .           .           .           .           .
2004     25           .           .           .           .           .           .
2004     26           .           .           .           .           .           .
2004     27           .           .           .           .           .           .
2004     28           .           .           .           .           .           .
2004     29           .           .           .           .           .           .
2004     30           .           .           .           .           .           .
2004     31           .           .           .           .           .           .
2004     32           .           .           .           .           .           .
2004     33           .           .           .           .           .           .
2004     34           .           .           .           .           .           .
2004     35           .           .           .           .           .           .
2004     36           .           .           .           .           .           .
2004     37           .           .           .           .           .           .
2004     38           .           .           .           .           .           .
2004     39           .           .           .           .           .           .
2004     40           .           .           .           .           .           .
2004     41           .           .           .           .           .           .
2004     42           .           .           .           .           .           .
2004     43           .           .           .           .           .           .
2004     44           .           .           .           .           .           .
2004     45           .           .           .           .           .           .
2004     46           .           .           .           .           .           .
2004     47           .           .           .           .           .           .
2004     48           .           .           .           .           .           .
2004     49           .           .           .           .           .           .
2004     50           .           .           .           .           .           .
2004     51           .           .           .           .           .           .
2004     52           .           .           .           .           .           .
2004     53           .           .           .           .           .           .
2004     54           .           .           .           .           .           .
2004     55+          .           .           .           .           .           .
2005     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2005     13     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2005     14     0.00004     0.00004     0.00000     0.00000     0.00000     0.00000
2005     15     0.00006     0.00006     0.00000     0.00000     0.00000     0.00000
2005     16     0.00013     0.00013     0.00000     0.00000     0.00000     0.00000
2005     17     0.00030     0.00028     0.00002     0.00000     0.00000     0.00000
2005     18           .           .           .           .           .           .
2005     19           .           .           .           .           .           .
2005     20           .           .           .           .           .           .
2005     21           .           .           .           .           .           .
2005     22           .           .           .           .           .           .
2005     23           .           .           .           .           .           .
2005     24           .           .           .           .           .           .
2005     25           .           .           .           .           .           .
2005     26           .           .           .           .           .           .
2005     27           .           .           .           .           .           .
2005     28           .           .           .           .           .           .
2005     29           .           .           .           .           .           .
2005     30           .           .           .           .           .           .
2005     31           .           .           .           .           .           .
2005     32           .           .           .           .           .           .
2005     33           .           .           .           .           .           .
