South Korea, Period fertility rates by calendar year, age and birth order (Lexis squares, age in completed years (ACY))
Last modified: 21/01/2025
Year    Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
2018     30     0.08617     0.05604     0.02639     0.00343     0.00025     0.00006
2018     31     0.09693     0.05926     0.03280     0.00453     0.00029     0.00006
2018     32     0.09958     0.05562     0.03790     0.00565     0.00036     0.00006
2018     33     0.09328     0.04704     0.03905     0.00669     0.00043     0.00008
2018     34     0.08368     0.03854     0.03751     0.00709     0.00048     0.00006
2018     35     0.07218     0.03101     0.03324     0.00730     0.00056     0.00008
2018     36     0.05863     0.02366     0.02682     0.00733     0.00067     0.00015
2018     37     0.04377     0.01712     0.01977     0.00614     0.00061     0.00014
2018     38     0.03223     0.01260     0.01372     0.00508     0.00063     0.00020
2018     39     0.02249     0.00890     0.00936     0.00361     0.00047     0.00016
2018     40     0.01494     0.00609     0.00558     0.00272     0.00043     0.00011
2018     41     0.00893     0.00362     0.00332     0.00152     0.00039     0.00008
2018     42     0.00522     0.00223     0.00169     0.00103     0.00020     0.00008
2018     43     0.00267     0.00115     0.00089     0.00048     0.00011     0.00005
2018     44     0.00129     0.00065     0.00031     0.00023     0.00007     0.00003
2018     45     0.00053     0.00023     0.00019     0.00007     0.00003     0.00002
2018     46     0.00022     0.00011     0.00005     0.00005     0.00001     0.00000
2018     47     0.00007     0.00004     0.00001     0.00001     0.00000     0.00000
2018     48     0.00004     0.00002     0.00001     0.00000     0.00001     0.00000
2018     49     0.00002     0.00001     0.00000     0.00000     0.00000     0.00000
2018     50     0.00002     0.00001     0.00001     0.00000     0.00000     0.00000
2018     51     0.00001     0.00000     0.00001     0.00000     0.00000     0.00000
2018     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2018     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2018     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2018     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2019     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2019     13     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2019     14     0.00004     0.00004     0.00000     0.00000     0.00000     0.00000
2019     15     0.00009     0.00009     0.00000     0.00000     0.00000     0.00000
2019     16     0.00023     0.00023     0.00000     0.00000     0.00000     0.00000
2019     17     0.00046     0.00045     0.00001     0.00000     0.00000     0.00000
2019     18     0.00087     0.00081     0.00006     0.00000     0.00000     0.00000
2019     19     0.00218     0.00207     0.00010     0.00001     0.00000     0.00000
2019     20     0.00357     0.00314     0.00042     0.00002     0.00000     0.00000
2019     21     0.00485     0.00405     0.00075     0.00004     0.00000     0.00000
2019     22     0.00645     0.00481     0.00144     0.00019     0.00001     0.00000
2019     23     0.00849     0.00600     0.00215     0.00031     0.00003     0.00000
2019     24     0.01169     0.00823     0.00303     0.00040     0.00004     0.00000
2019     25     0.01599     0.01091     0.00434     0.00067     0.00005     0.00002
2019     26     0.02279     0.01583     0.00593     0.00092     0.00009     0.00002
2019     27     0.03431     0.02468     0.00825     0.00120     0.00015     0.00003
2019     28     0.04729     0.03333     0.01208     0.00169     0.00015     0.00003
2019     29     0.06132     0.04215     0.01675     0.00211     0.00026     0.00004
2019     30     0.07539     0.04988     0.02224     0.00295     0.00025     0.00006
2019     31     0.09078     0.05712     0.02924     0.00400     0.00037     0.00005
2019     32     0.09475     0.05490     0.03425     0.00503     0.00049     0.00009
2019     33     0.09031     0.04803     0.03597     0.00560     0.00058     0.00013
2019     34     0.08191     0.03976     0.03510     0.00631     0.00060     0.00013
2019     35     0.07104     0.03189     0.03170     0.00669     0.00065     0.00010
2019     36     0.05828     0.02463     0.02623     0.00650     0.00077     0.00013
2019     37     0.04398     0.01813     0.01920     0.00577     0.00073     0.00014
2019     38     0.03203     0.01296     0.01375     0.00457     0.00062     0.00013
2019     39     0.02358     0.00981     0.00964     0.00344     0.00055     0.00013
2019     40     0.01561     0.00658     0.00598     0.00242     0.00051     0.00012
2019     41     0.00977     0.00443     0.00333     0.00154     0.00035     0.00012
2019     42     0.00553     0.00251     0.00181     0.00093     0.00020     0.00007
2019     43     0.00302     0.00145     0.00086     0.00053     0.00011     0.00007
2019     44     0.00146     0.00065     0.00046     0.00027     0.00005     0.00003
2019     45     0.00054     0.00023     0.00017     0.00009     0.00003     0.00002
2019     46     0.00023     0.00009     0.00005     0.00006     0.00002     0.00001
2019     47     0.00009     0.00004     0.00002     0.00002     0.00001     0.00000
2019     48     0.00004     0.00002     0.00001     0.00001     0.00000     0.00000
2019     49     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2019     50     0.00002     0.00001     0.00000     0.00000     0.00000     0.00000
2019     51     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2019     52     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2019     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2019     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2019     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2020     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2020     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2020     14     0.00004     0.00004     0.00000     0.00000     0.00000     0.00000
2020     15     0.00007     0.00007     0.00000     0.00000     0.00000     0.00000
2020     16     0.00018     0.00017     0.00001     0.00000     0.00000     0.00000
2020     17     0.00036     0.00034     0.00003     0.00000     0.00000     0.00000
2020     18     0.00063     0.00058     0.00005     0.00000     0.00000     0.00000
2020     19     0.00211     0.00195     0.00014     0.00002     0.00000     0.00000
2020     20     0.00328     0.00292     0.00035     0.00002     0.00000     0.00000
2020     21     0.00446     0.00365     0.00072     0.00007     0.00001     0.00000
2020     22     0.00556     0.00426     0.00115     0.00014     0.00001     0.00000
2020     23     0.00707     0.00511     0.00174     0.00021     0.00001     0.00000
2020     24     0.00996     0.00706     0.00250     0.00035     0.00004     0.00001
2020     25     0.01376     0.00960     0.00358     0.00053     0.00004     0.00001
2020     26     0.01912     0.01333     0.00494     0.00076     0.00008     0.00001
2020     27     0.02807     0.02000     0.00687     0.00106     0.00011     0.00002
2020     28     0.04032     0.02866     0.01006     0.00144     0.00013     0.00003
2020     29     0.05356     0.03724     0.01416     0.00194     0.00019     0.00003
2020     30     0.06745     0.04536     0.01915     0.00264     0.00026     0.00005
2020     31     0.08090     0.05191     0.02514     0.00346     0.00034     0.00006
2020     32     0.08594     0.05153     0.02971     0.00415     0.00045     0.00010
2020     33     0.08341     0.04543     0.03228     0.00511     0.00053     0.00007
2020     34     0.07702     0.03889     0.03163     0.00572     0.00066     0.00012
2020     35     0.06676     0.03116     0.02902     0.00583     0.00061     0.00014
2020     36     0.05434     0.02377     0.02412     0.00569     0.00065     0.00011
2020     37     0.04260     0.01760     0.01890     0.00531     0.00064     0.00015
2020     38     0.03254     0.01360     0.01382     0.00435     0.00062     0.00015
2020     39     0.02251     0.00940     0.00922     0.00318     0.00059     0.00013
2020     40     0.01542     0.00670     0.00595     0.00224     0.00044     0.00009
2020     41     0.00978     0.00435     0.00358     0.00145     0.00028     0.00011
2020     42     0.00550     0.00239     0.00184     0.00093     0.00026     0.00008
2020     43     0.00289     0.00134     0.00087     0.00049     0.00015     0.00004
2020     44     0.00119     0.00057     0.00034     0.00019     0.00007     0.00002
2020     45     0.00056     0.00026     0.00016     0.00009     0.00004     0.00001
2020     46     0.00018     0.00008     0.00004     0.00004     0.00002     0.00000
2020     47     0.00005     0.00001     0.00002     0.00001     0.00000     0.00000
2020     48     0.00002     0.00001     0.00001     0.00000     0.00000     0.00000
2020     49     0.00002     0.00001     0.00000     0.00000     0.00000     0.00000
2020     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2020     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2020     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2020     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2020     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2020     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2021     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2021     13     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2021     14     0.00003     0.00003     0.00000     0.00000     0.00000     0.00000
2021     15     0.00006     0.00006     0.00000     0.00000     0.00000     0.00000
2021     16     0.00012     0.00011     0.00000     0.00000     0.00000     0.00000
2021     17     0.00024     0.00023     0.00001     0.00000     0.00000     0.00000
2021     18     0.00040     0.00036     0.00004     0.00000     0.00000     0.00000
2021     19     0.00121     0.00111     0.00010     0.00000     0.00000     0.00000
2021     20     0.00267     0.00226     0.00036     0.00004     0.00001     0.00000
2021     21     0.00351     0.00272     0.00071     0.00007     0.00001     0.00000
2021     22     0.00444     0.00314     0.00118     0.00012     0.00001     0.00000
2021     23     0.00613     0.00404     0.00179     0.00027     0.00004     0.00000
2021     24     0.00784     0.00529     0.00220     0.00029     0.00005     0.00000
2021     25     0.01141     0.00763     0.00316     0.00051     0.00009     0.00001
2021     26     0.01601     0.01074     0.00441     0.00077     0.00008     0.00002
2021     27     0.02410     0.01672     0.00615     0.00108     0.00014     0.00002
2021     28     0.03598     0.02536     0.00903     0.00134     0.00020     0.00005
2021     29     0.04916     0.03380     0.01299     0.00204     0.00027     0.00007
2021     30     0.06223     0.04206     0.01739     0.00239     0.00030     0.00008
2021     31     0.07495     0.04842     0.02289     0.00321     0.00036     0.00007
2021     32     0.08265     0.05038     0.02771     0.00402     0.00047     0.00007
2021     33     0.08385     0.04649     0.03147     0.00512     0.00066     0.00011
2021     34     0.07858     0.04072     0.03135     0.00563     0.00072     0.00017
2021     35     0.06795     0.03161     0.02947     0.00603     0.00068     0.00016
2021     36     0.05705     0.02463     0.02548     0.00597     0.00080     0.00017
2021     37     0.04383     0.01792     0.01975     0.00529     0.00069     0.00018
2021     38     0.03336     0.01334     0.01463     0.00453     0.00069     0.00016
2021     39     0.02370     0.00933     0.00993     0.00361     0.00063     0.00019
2021     40     0.01556     0.00630     0.00622     0.00234     0.00054     0.00016
2021     41     0.01057     0.00430     0.00411     0.00170     0.00034     0.00012
2021     42     0.00584     0.00242     0.00220     0.00089     0.00023     0.00010
2021     43     0.00326     0.00151     0.00100     0.00054     0.00015     0.00005
2021     44     0.00141     0.00067     0.00040     0.00024     0.00007     0.00003
2021     45     0.00059     0.00029     0.00016     0.00009     0.00005     0.00001
2021     46     0.00020     0.00011     0.00005     0.00003     0.00001     0.00000
2021     47     0.00008     0.00003     0.00002     0.00002     0.00000     0.00000
2021     48     0.00005     0.00003     0.00001     0.00000     0.00000     0.00000
2021     49     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2021     50     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2021     51     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2021     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2021     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2021     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2021     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2022     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2022     13     0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2022     14     0.00004     0.00004     0.00000     0.00000     0.00000     0.00000
2022     15     0.00004     0.00004     0.00000     0.00000     0.00000     0.00000
2022     16     0.00013     0.00013     0.00000     0.00000     0.00000     0.00000
2022     17     0.00032     0.00030     0.00002     0.00000     0.00000     0.00000
2022     18     0.00037     0.00034     0.00004     0.00000     0.00000     0.00000
2022     19     0.00093     0.00082     0.00008     0.00003     0.00000     0.00000
2022     20     0.00167     0.00140     0.00023     0.00004     0.00000     0.00000
2022     21     0.00269     0.00196     0.00065     0.00008     0.00001     0.00000
2022     22     0.00362     0.00249     0.00102     0.00009     0.00001     0.00000
2022     23     0.00507     0.00348     0.00140     0.00016     0.00003     0.00000
2022     24     0.00697     0.00459     0.00199     0.00034     0.00005     0.00001
2022     25     0.00967     0.00659     0.00254     0.00046     0.00005     0.00003
2022     26     0.01414     0.00983     0.00360     0.00060     0.00008     0.00003
2022     27     0.02143     0.01515     0.00529     0.00083     0.00013     0.00003
2022     28     0.03098     0.02226     0.00731     0.00118     0.00018     0.00005
2022     29     0.04315     0.03055     0.01087     0.00149     0.00018     0.00006
2022     30     0.05860     0.04094     0.01503     0.00227     0.00027     0.00009
2022     31     0.07251     0.04883     0.02035     0.00294     0.00030     0.00008
2022     32     0.08146     0.05200     0.02547     0.00344     0.00044     0.00012
2022     33     0.08045     0.04784     0.02764     0.00432     0.00056     0.00010
2022     34     0.07746     0.04233     0.02968     0.00472     0.00057     0.00016
2022     35     0.06909     0.03452     0.02815     0.00553     0.00071     0.00018
2022     36     0.05633     0.02631     0.02394     0.00528     0.00062     0.00018
2022     37     0.04407     0.01957     0.01876     0.00487     0.00075     0.00013
2022     38     0.03339     0.01434     0.01393     0.00426     0.00068     0.00019
2022     39     0.02446     0.01058     0.00986     0.00326     0.00060     0.00017
2022     40     0.01699     0.00731     0.00673     0.00240     0.00042     0.00013
2022     41     0.01064     0.00461     0.00396     0.00166     0.00032     0.00010
2022     42     0.00629     0.00278     0.00226     0.00090     0.00026     0.00008
2022     43     0.00339     0.00165     0.00106     0.00050     0.00013     0.00005
2022     44     0.00161     0.00082     0.00046     0.00025     0.00003     0.00004
2022     45     0.00060     0.00031     0.00015     0.00008     0.00003     0.00002
2022     46     0.00024     0.00010     0.00007     0.00004     0.00001     0.00001
2022     47     0.00009     0.00004     0.00003     0.00000     0.00001     0.00000
2022     48     0.00002     0.00001     0.00000     0.00001     0.00000     0.00000
2022     49     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2022     50     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2022     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2022     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2022     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2022     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2022     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2023     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2023     13     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2023     14     0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
2023     15     0.00006     0.00006     0.00000     0.00000     0.00000     0.00000
2023     16     0.00009     0.00009     0.00000     0.00000     0.00000     0.00000
2023     17     0.00027     0.00025     0.00001     0.00000     0.00000     0.00000
2023     18     0.00040     0.00037     0.00001     0.00000     0.00000     0.00000
2023     19     0.00092     0.00087     0.00005     0.00000     0.00000     0.00000
2023     20     0.00141     0.00121     0.00019     0.00001     0.00000     0.00000
2023     21     0.00259     0.00212     0.00042     0.00004     0.00000     0.00000
2023     22     0.00356     0.00264     0.00080     0.00009     0.00002     0.00000
2023     23     0.00460     0.00321     0.00123     0.00014     0.00001     0.00001
2023     24     0.00627     0.00455     0.00139     0.00029     0.00002     0.00001
2023     25     0.00878     0.00621     0.00211     0.00041     0.00004     0.00000
2023     26     0.01251     0.00899     0.00291     0.00051     0.00009     0.00002
2023     27     0.01896     0.01370     0.00443     0.00067     0.00011     0.00004
2023     28     0.02770     0.02028     0.00614     0.00105     0.00019     0.00003
2023     29     0.03823     0.02753     0.00916     0.00130     0.00020     0.00004
2023     30     0.05026     0.03583     0.01237     0.00179     0.00020     0.00007
2023     31     0.06373     0.04408     0.01700     0.00228     0.00030     0.00007
2023     32     0.07341     0.04887     0.02117     0.00291     0.00038     0.00008
2023     33     0.07563     0.04652     0.02506     0.00347     0.00048     0.00011
2023     34     0.07208     0.04174     0.02556     0.00415     0.00053     0.00010
2023     35     0.06552     0.03470     0.02573     0.00431     0.00063     0.00015
2023     36     0.05499     0.02682     0.02272     0.00456     0.00070     0.00019
2023     37     0.04219     0.01961     0.01766     0.00415     0.00060     0.00017
2023     38     0.03326     0.01496     0.01377     0.00379     0.00061     0.00013
2023     39     0.02370     0.01060     0.00961     0.00281     0.00054     0.00015
2023     40     0.01693     0.00758     0.00645     0.00227     0.00047     0.00016
2023     41     0.01089     0.00497     0.00399     0.00149     0.00034     0.00010
2023     42     0.00646     0.00296     0.00228     0.00092     0.00021     0.00009
2023     43     0.00347     0.00167     0.00109     0.00053     0.00014     0.00005
2023     44     0.00170     0.00084     0.00047     0.00027     0.00008     0.00004
2023     45     0.00064     0.00034     0.00016     0.00009     0.00004     0.00001
2023     46     0.00023     0.00008     0.00007     0.00005     0.00001     0.00001
2023     47     0.00010     0.00005     0.00003     0.00002     0.00000     0.00000
2023     48     0.00004     0.00002     0.00000     0.00001     0.00001     0.00000
2023     49     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2023     50     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2023     51     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2023     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2023     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2023     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2023     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
